Customer_ID,Month,Age,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Outstanding_Debt,Payment_of_Min_Amount
5842,2022-01-12,33,5998.613333333334,6,9,15,9,"Credit-Builder Loan, Auto Loan, Mortgage Loan, Credit-Builder Loan, Personal Loan, Payday Loan, Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",56,19,4867.95,Yes
5841,2022-01-12,55,1695.9725,6,6,5,3,"Not Specified, Payday Loan, and Mortgage Loan",5,22,912.86,No
5839,2022-01-12,22,2979.3266666666664,8,6,23,2,"Personal Loan, and Credit-Builder Loan",46,16,2366.24,Yes
5846,2022-01-12,25,1703.121666666667,8,5,5,2,"Credit-Builder Loan, and Not Specified",30,13,322.43,Yes
5818,2022-01-12,55,3058.989126517349,2,3,11,1,Personal Loan,12,2,1312.58,No
5816,2022-01-12,54,3347.86,0,5,7,3,"Home Equity Loan, Payday Loan, and Payday Loan",1,12,302.02,No
5795,2022-01-12,37,5852.639121833327,0,3,4,0,No Loan,2,1,1136.29,No
5794,2022-01-12,41,1029.1154166666663,5,6,16,2,"Auto Loan, and Credit-Builder Loan",15,20,401.56,Yes
5792,2022-01-12,37,5571.495,5,6,19,2,"Student Loan, and Auto Loan",29,9,169.28,No
5790,2022-01-12,23,14293.403333333335,3,6,2,3,"Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",23,0,710.17,No
5788,2022-01-12,30,3480.0175,8,5,17,4,"Personal Loan, Payday Loan, Mortgage Loan, and Auto Loan",21,13,2696.09,Yes
5787,2022-01-12,38,5886.733333333334,3,5,10,3,"Student Loan, Credit-Builder Loan, and Auto Loan",30,18,762.85,Yes
5785,2022-01-12,36,1621.6616666666666,10,10,23,8,"Auto Loan, Payday Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, Not Specified, Auto Loan, and Mortgage Loan",27,18,4149.76,Yes
5784,2022-01-12,31,1537.053333333333,4,4,12,5,"Debt Consolidation Loan, Payday Loan, Not Specified, Home Equity Loan, and Payday Loan",20,11,2157.76,Yes
5783,2022-01-12,42,1770.4816666666666,9,5,22,6,"Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Student Loan, and Home Equity Loan",38,21,1935.65,Yes
5782,2022-01-12,54,1106.003333333333,1,3,11,0,No Loan,11,8,303.07,No
5781,2022-01-12,55,2279.810833333333,3,7,13,3,"Home Equity Loan, Not Specified, and Home Equity Loan",8,16,633.61,No
5796,2022-01-12,49,1712.969166666667,7,3,19,3,"Payday Loan, Credit-Builder Loan, and Debt Consolidation Loan",6,14,277.93,No
5797,2022-01-12,37,1609.9025,1,4,7,0,No Loan,28,8,912.67,No
5798,2022-01-12,36,5908.1033333333335,7,5,29,5,"Credit-Builder Loan, Student Loan, Home Equity Loan, Payday Loan, and Student Loan",27,10,2562.29,Yes
5799,2022-01-12,24,1513.6443465786117,3,4,7,3,"Not Specified, Debt Consolidation Loan, and Payday Loan",14,11,1396.07,No
5815,2022-01-12,20,1383.0841666666668,6,5,24,4,"Student Loan, Credit-Builder Loan, Student Loan, and Personal Loan",22,23,2173.67,Yes
5814,2022-01-12,41,7448.0325,3,7,6,2,"Personal Loan, and Student Loan",15,5,693.37,No
5813,2022-01-12,43,5991.68,5,3,4,4,"Mortgage Loan, Not Specified, Personal Loan, and Credit-Builder Loan",6,2,1362.34,No
5811,2022-01-12,21,4743.166666666667,7,6,28,8,"Not Specified, Student Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Personal Loan, Not Specified, and Payday Loan",15,18,4402.43,Yes
5810,2022-01-12,44,1450.604166666667,5,3,1,0,No Loan,7,5,856.75,No
5808,2022-01-12,29,6509.87,6,3,14,1,Student Loan,10,15,1192.53,Yes
5806,2022-01-12,19,11490.656666666668,6,4,16,4,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",30,12,299.78,Yes
5804,2022-01-12,49,8167.05,3,5,18,3,"Credit-Builder Loan, Payday Loan, and Student Loan",9,20,1095.37,Yes
5803,2022-01-12,27,7870.8175,4,5,14,1,Personal Loan,16,15,1236.76,No
5802,2022-01-12,26,2394.468333333333,5,3,15,2,"Student Loan, and Mortgage Loan",15,13,1934.42,Yes
5801,2022-01-12,33,1769.51,4,5,11,4,"Personal Loan, Payday Loan, Student Loan, and Not Specified",17,14,921.38,Yes
5800,2022-01-12,32,3209.361666666666,7,6,12,2,"Home Equity Loan, and Student Loan",25,14,1442.31,Yes
5807,2022-01-12,24,1419.8265067545872,7,4,6,1,Mortgage Loan,26,12,626.14,Yes
5780,2022-01-12,51,9336.4125,4,7,1,3,"Mortgage Loan, Payday Loan, and Personal Loan",14,4,141.08,No
5858,2022-01-12,29,13246.616666666669,1,5,11,3,"Credit-Builder Loan, Payday Loan, and Home Equity Loan",20,8,886.96,No
5912,2022-01-12,22,12452.33,3,5,15,2,"Payday Loan, and Debt Consolidation Loan",14,15,1205.02,No
5911,2022-01-12,42,805.5045833333335,5,7,13,3,"Auto Loan, Home Equity Loan, and Payday Loan",18,11,1179.95,Yes
5910,2022-01-12,55,2295.7575,4,1,11,0,No Loan,8,2,224.36,No
5908,2022-01-12,45,4455.355,8,8,25,9,"Not Specified, Mortgage Loan, Student Loan, Mortgage Loan, Auto Loan, Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Not Specified",33,24,3253.48,Yes
5907,2022-01-12,23,611.0958333333333,5,5,5,1,Debt Consolidation Loan,17,15,246.22,Yes
5906,2022-01-12,38,4839.28,8,7,15,5,"Home Equity Loan, Auto Loan, Personal Loan, Not Specified, and Payday Loan",5,17,2124.47,Yes
5905,2022-01-12,45,1716.9399999999996,6,6,20,7,"Mortgage Loan, Personal Loan, Personal Loan, Mortgage Loan, Auto Loan, Personal Loan, and Auto Loan",47,18,2291.35,Yes
5904,2022-01-12,37,3306.171666666666,6,5,11,3,"Credit-Builder Loan, Student Loan, and Student Loan",29,8,894.15,No
5903,2022-01-12,49,9501.7225,0,4,7,3,"Personal Loan, Auto Loan, and Credit-Builder Loan",4,0,980.13,No
5902,2022-01-12,38,883.2241666666667,8,7,26,3,"Debt Consolidation Loan, Not Specified, and Credit-Builder Loan",51,14,1458.58,Yes
5901,2022-01-12,37,2013.3391666666664,5,3,4,3,"Home Equity Loan, Debt Consolidation Loan, and Student Loan",12,3,51.37,No
5900,2022-01-12,44,2766.471666666667,8,10,18,4,"Student Loan, Mortgage Loan, Debt Consolidation Loan, and Personal Loan",43,15,2000.96,Yes
5899,2022-01-12,50,6103.448333333334,5,3,8,1,Credit-Builder Loan,22,16,138.21,No
5898,2022-01-12,28,3594.98,8,7,27,7,"Not Specified, Debt Consolidation Loan, Mortgage Loan, Personal Loan, Personal Loan, Student Loan, and Student Loan",33,19,2449.21,Yes
5913,2022-01-12,41,9659.357841113226,2,3,5,3,"Personal Loan, Payday Loan, and Home Equity Loan",14,7,889.46,No
5914,2022-01-12,41,3600.6541666666667,4,3,9,1,Student Loan,3,4,1337.25,No
5915,2022-01-12,35,3244.195,8,7,24,3,"Not Specified, Debt Consolidation Loan, and Payday Loan",11,9,2543.03,Yes
5916,2022-01-12,56,1583.4174999999998,5,6,5,0,No Loan,18,9,1071.74,No
5932,2022-01-12,19,2682.3675,8,4,6,4,"Not Specified, Student Loan, Mortgage Loan, and Home Equity Loan",18,11,812.5,Yes
5930,2022-01-12,25,1413.0708333333334,7,7,23,7,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, Not Specified, and Auto Loan",33,22,3739.35,Yes
5929,2022-01-12,26,9559.706666666669,3,3,5,1,Student Loan,14,13,86.51,No
5928,2022-01-12,31,1216.1558333333332,7,5,19,6,"Auto Loan, Mortgage Loan, Not Specified, Payday Loan, Student Loan, and Credit-Builder Loan",20,16,1625.87,Yes
5926,2022-01-12,20,2679.4691666666668,5,4,5,0,No Loan,3,10,462.49,No
5925,2022-01-12,21,8043.1100000000015,3,7,7,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",19,18,566.77,No
5922,2022-01-12,28,2166.859166666667,7,3,5,3,"Home Equity Loan, Auto Loan, and Not Specified",29,8,1374.76,Yes
5921,2022-01-12,38,1305.1591666666666,6,6,27,8,"Home Equity Loan, Mortgage Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Auto Loan, Personal Loan, and Not Specified",15,23,4736.08,Yes
5920,2022-01-12,30,2115.4475,6,5,19,2,"Personal Loan, and Debt Consolidation Loan",20,8,412.53,Yes
5919,2022-01-12,37,1548.3237499999998,4,3,6,3,"Payday Loan, Payday Loan, and Student Loan",24,16,1490.82,Yes
5918,2022-01-12,36,2571.8316666666665,7,9,22,9,"Mortgage Loan, Home Equity Loan, Student Loan, Payday Loan, Not Specified, Not Specified, Student Loan, Not Specified, and Home Equity Loan",18,23,4519.75,Yes
5917,2022-01-12,42,3798.6925,6,9,28,4,"Auto Loan, Mortgage Loan, Student Loan, and Credit-Builder Loan",45,22,2001.71,Yes
5924,2022-01-12,31,579.8070833333333,5,7,17,4,"Debt Consolidation Loan, Mortgage Loan, Not Specified, and Mortgage Loan",26,18,989.35,No
5857,2022-01-12,23,2561.883333333333,4,3,12,2,"Payday Loan, and Payday Loan",7,11,179.48,No
5896,2022-01-12,44,1463.43,5,4,17,1,Auto Loan,7,19,449.37,Yes
5894,2022-01-12,23,1379.6275,5,5,12,5,"Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, and Mortgage Loan",30,13,292.4,Yes
5873,2022-01-12,21,3075.464909609783,5,4,9,2,"Student Loan, and Debt Consolidation Loan",8,8,1284.22,No
5872,2022-01-12,30,1765.94375,5,4,5,0,No Loan,1,3,1315.1,No
5871,2022-01-12,25,3531.015,7,7,23,6,"Payday Loan, Personal Loan, Credit-Builder Loan, Auto Loan, Payday Loan, and Mortgage Loan",27,20,1492.88,Yes
5868,2022-01-12,22,5163.45,6,6,27,6,"Payday Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Auto Loan",47,23,2253.93,Yes
5867,2022-01-12,30,6341.490000000002,8,4,6,3,"Payday Loan, Personal Loan, and Student Loan",17,10,203.21,Yes
5866,2022-01-12,41,6565.963333333332,1,5,4,3,"Personal Loan, Student Loan, and Student Loan",8,7,1290.47,No
5865,2022-01-12,45,6681.6325,7,6,6,4,"Student Loan, Student Loan, Payday Loan, and Payday Loan",26,16,1100.84,Yes
5864,2022-01-12,39,1372.902588813681,6,4,13,1,Auto Loan,20,19,942.99,Yes
5863,2022-01-12,31,2718.004166666667,3,4,12,4,"Not Specified, Student Loan, Payday Loan, and Debt Consolidation Loan",22,17,1101.13,Yes
5862,2022-01-12,48,9434.4025,6,6,19,1,Student Loan,13,21,247.54,No
5861,2022-01-12,52,1593.0403152915703,4,5,17,3,"Personal Loan, Personal Loan, and Auto Loan",7,23,1084.78,Yes
5860,2022-01-12,26,1871.775,10,7,27,2,"Not Specified, and Home Equity Loan",51,25,1461.56,Yes
5859,2022-01-12,24,2627.5766666666664,9,6,24,9,"Auto Loan, Credit-Builder Loan, Student Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Student Loan, Mortgage Loan, and Home Equity Loan",30,17,3224.48,Yes
5874,2022-01-12,26,3677.76,5,7,6,3,"Student Loan, Not Specified, and Student Loan",20,6,1133.03,Yes
5877,2022-01-12,30,1294.5495833333332,8,5,9,3,"Debt Consolidation Loan, Personal Loan, and Credit-Builder Loan",8,12,170.99,No
5893,2022-01-12,32,11602.702571639438,5,7,1,1,Not Specified,0,6,104.45,No
5892,2022-01-12,19,2459.7166666666667,6,7,17,1,Auto Loan,19,10,248.56,No
5891,2022-01-12,28,10181.435,5,3,4,4,"Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, and Not Specified",10,1,377.84,No
5890,2022-01-12,33,11116.0875,1,3,9,2,"Payday Loan, and Home Equity Loan",3,8,408.12,No
5889,2022-01-12,26,5654.4525,6,3,8,2,"Home Equity Loan, and Credit-Builder Loan",29,19,535.22,No
5888,2022-01-12,45,1071.8775,3,4,11,1,Home Equity Loan,19,12,1238.04,No
5887,2022-01-12,35,2975.71,0,4,6,4,"Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",6,7,1006.25,No
5895,2022-01-12,30,5424.871666666667,4,5,3,2,"Personal Loan, and Personal Loan",4,0,1171.17,No
5883,2022-01-12,41,11158.75,5,7,8,3,"Home Equity Loan, Auto Loan, and Auto Loan",19,12,602.02,No
5882,2022-01-12,47,9617.6975,1,3,6,4,"Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, and Mortgage Loan",11,11,1080.06,No
5881,2022-01-12,37,1343.7683333333334,9,5,22,2,"Personal Loan, and Payday Loan",22,16,2228.97,Yes
5880,2022-01-12,44,1420.1816666666666,5,4,15,6,"Student Loan, Not Specified, Not Specified, Payday Loan, Student Loan, and Debt Consolidation Loan",17,15,1381.32,Yes
5879,2022-01-12,33,9168.323333333334,4,3,12,4,"Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, and Payday Loan",2,4,705.33,No
5878,2022-01-12,46,5260.545,4,5,19,3,"Student Loan, Mortgage Loan, and Student Loan",11,9,1203.19,No
5885,2022-01-12,46,4730.2125,8,8,27,6,"Student Loan, Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, and Credit-Builder Loan",21,18,3072.06,Yes
5933,2022-01-12,32,1177.3041666666668,6,10,25,3,"Debt Consolidation Loan, Personal Loan, and Home Equity Loan",52,20,2076.62,Yes
5779,2022-01-12,26,4177.7975000000015,7,8,13,7,"Home Equity Loan, Student Loan, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",26,15,2575.83,Yes
5777,2022-01-12,26,7356.2525,7,3,12,2,"Not Specified, and Not Specified",7,17,1128.68,Yes
5678,2022-01-12,33,3167.304192457965,0,4,3,0,No Loan,9,1,1056.56,No
5677,2022-01-12,24,10870.523333333333,7,6,14,3,"Payday Loan, Student Loan, and Not Specified",28,13,245.63,Yes
5675,2022-01-12,32,4863.5616666666665,4,4,18,1,Personal Loan,13,20,438.69,Yes
5674,2022-01-12,26,771.645,9,10,19,5,"Personal Loan, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, and Student Loan",45,17,4335.7,Yes
5673,2022-01-12,20,4783.6575,10,10,13,2,"Not Specified, and Payday Loan",50,14,2497.36,Yes
5672,2022-01-12,46,3285.8583333333336,4,7,3,3,"Credit-Builder Loan, Credit-Builder Loan, and Debt Consolidation Loan",14,4,821.6,No
5671,2022-01-12,33,4529.64,8,8,15,7,"Home Equity Loan, Not Specified, Personal Loan, Personal Loan, Student Loan, Auto Loan, and Personal Loan",27,23,3812.9,Yes
5670,2022-01-12,43,5237.473333333333,0,4,6,0,No Loan,6,7,622.68,No
5669,2022-01-12,42,10508.058455200666,7,3,20,2,"Not Specified, and Payday Loan",19,15,275.6,Yes
5668,2022-01-12,44,923.2870833333334,5,5,6,3,"Payday Loan, Credit-Builder Loan, and Home Equity Loan",28,15,1257.59,Yes
5667,2022-01-12,23,1587.71,4,5,13,5,"Personal Loan, Auto Loan, Auto Loan, Student Loan, and Personal Loan",25,16,1398.96,Yes
5666,2022-01-12,21,1723.3688592566875,2,5,4,0,No Loan,24,0,1348.17,No
5665,2022-01-12,22,611.7348825737962,9,7,16,6,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Student Loan, Personal Loan, and Credit-Builder Loan",51,20,3988.68,Yes
5664,2022-01-12,41,4876.383333333333,10,7,13,4,"Student Loan, Payday Loan, Payday Loan, and Payday Loan",29,19,2321.1,Yes
5679,2022-01-12,22,1970.85,5,6,2,3,"Mortgage Loan, Auto Loan, and Auto Loan",7,7,139.77,No
5680,2022-01-12,55,10596.8,0,4,5,3,"Not Specified, Mortgage Loan, and Payday Loan",6,6,542.91,No
5681,2022-01-12,36,1604.337083333333,5,5,6,4,"Credit-Builder Loan, Home Equity Loan, Auto Loan, and Payday Loan",2,7,109.83,No
5682,2022-01-12,23,5667.536666666668,3,7,15,0,No Loan,12,12,1472.81,Yes
5698,2022-01-12,33,9899.033333333333,5,3,11,1,Credit-Builder Loan,22,13,1201.75,Yes
5696,2022-01-12,29,6684.2725,7,7,9,2,"Debt Consolidation Loan, and Credit-Builder Loan",17,14,291.72,Yes
5695,2022-01-12,46,5902.578333333334,4,5,9,0,No Loan,10,0,11.49,No
5694,2022-01-12,22,1588.544881212309,8,7,13,9,"Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, Student Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",21,20,3680.6,Yes
5693,2022-01-12,33,3898.4833333333336,5,4,5,0,No Loan,10,19,715.46,Yes
5692,2022-01-12,47,5497.448333333334,2,4,1,0,No Loan,5,3,1013.66,No
5663,2022-01-12,54,11661.24,6,6,8,0,No Loan,10,11,448.22,Yes
5691,2022-01-12,33,3030.374166666666,5,3,18,2,"Home Equity Loan, and Auto Loan",30,14,453.4,Yes
5688,2022-01-12,47,9933.29,5,5,2,2,"Personal Loan, and Personal Loan",9,12,883.91,No
5686,2022-01-12,22,3658.825833333334,4,3,7,0,No Loan,2,12,981.66,No
5684,2022-01-12,39,5331.132338456785,5,4,9,3,"Student Loan, Student Loan, and Payday Loan",33,10,1431.83,No
5683,2022-01-12,32,587.015816993938,10,8,22,5,"Mortgage Loan, Personal Loan, Student Loan, Student Loan, and Personal Loan",18,23,3703.66,Yes
5690,2022-01-12,29,7112.389999999999,6,6,22,4,"Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Not Specified",23,23,1933.98,Yes
5699,2022-01-12,48,11114.11,7,5,6,3,"Mortgage Loan, Debt Consolidation Loan, and Auto Loan",23,19,434.36,No
5662,2022-01-12,34,1089.5629166666663,3,5,15,1,Auto Loan,31,15,1055.32,Yes
5660,2022-01-12,30,8482.9675,2,5,10,1,Mortgage Loan,6,6,79.67,No
5639,2022-01-12,42,1657.869831076738,7,6,29,5,"Payday Loan, Home Equity Loan, Student Loan, Mortgage Loan, and Mortgage Loan",17,12,2347.06,Yes
5638,2022-01-12,20,6007.078333333334,5,5,18,3,"Debt Consolidation Loan, Mortgage Loan, and Personal Loan",26,6,1025.88,Yes
5637,2022-01-12,29,5327.925,4,6,16,4,"Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, and Mortgage Loan",25,15,419.67,Yes
5636,2022-01-12,28,3172.9025,3,4,1,0,No Loan,13,9,1132.38,No
5635,2022-01-12,39,1405.715,5,7,21,4,"Home Equity Loan, Student Loan, Home Equity Loan, and Personal Loan",16,17,2391.39,Yes
5634,2022-01-12,42,688.41375,8,7,18,6,"Credit-Builder Loan, Home Equity Loan, Not Specified, Mortgage Loan, Home Equity Loan, and Student Loan",32,18,1973.0,Yes
5632,2022-01-12,43,1288.8966666666668,8,6,25,8,"Not Specified, Not Specified, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Not Specified, and Student Loan",36,16,3479.89,Yes
5631,2022-01-12,47,2007.6033333333328,4,5,6,1,Home Equity Loan,18,18,766.58,No
5630,2022-01-12,31,5167.5475,4,3,5,3,"Student Loan, Mortgage Loan, and Home Equity Loan",29,13,335.22,No
5629,2022-01-12,44,1990.4391666666668,8,5,30,9,"Student Loan, Credit-Builder Loan, Home Equity Loan, Not Specified, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Debt Consolidation Loan",16,18,4912.34,Yes
5628,2022-01-12,18,5626.8533333333335,4,7,20,7,"Mortgage Loan, Not Specified, Payday Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",10,21,2301.51,Yes
5627,2022-01-12,37,4870.1,6,6,15,4,"Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Not Specified",43,22,2288.25,Yes
5626,2022-01-12,32,611.28375,7,5,13,2,"Not Specified, and Not Specified",41,17,1525.95,Yes
5625,2022-01-12,19,1373.0789491323128,3,5,6,3,"Payday Loan, Home Equity Loan, and Mortgage Loan",23,12,13.59,Yes
5640,2022-01-12,32,2213.068333333333,9,8,13,5,"Not Specified, Credit-Builder Loan, Payday Loan, Mortgage Loan, and Home Equity Loan",6,12,1395.17,Yes
5641,2022-01-12,40,11572.003333333336,2,6,12,2,"Mortgage Loan, and Not Specified",15,3,793.87,No
5642,2022-01-12,18,10572.066666666668,7,4,14,1,Home Equity Loan,26,17,917.37,Yes
5643,2022-01-12,22,6072.946666666668,8,6,20,1,Not Specified,23,17,1223.0,Yes
5659,2022-01-12,36,3292.9683333333337,2,3,4,4,"Not Specified, Not Specified, Home Equity Loan, and Student Loan",1,9,353.25,No
5657,2022-01-12,39,5801.6500000000015,7,10,19,7,"Payday Loan, Credit-Builder Loan, Student Loan, Student Loan, Credit-Builder Loan, Mortgage Loan, and Not Specified",16,17,4100.98,Yes
5655,2022-01-12,37,1613.148333333333,5,3,10,3,"Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",13,4,110.89,No
5650,2022-01-12,46,1523.9191666666668,6,6,20,5,"Not Specified, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Payday Loan",30,6,1424.06,Yes
5649,2022-01-12,20,1571.440833333333,7,7,13,5,"Personal Loan, Personal Loan, Personal Loan, Mortgage Loan, and Credit-Builder Loan",28,10,2559.02,Yes
5648,2022-01-12,41,4621.656666666667,9,8,26,2,"Payday Loan, and Auto Loan",53,23,1760.86,Yes
5647,2022-01-12,43,3599.346666666667,3,4,9,0,No Loan,6,11,314.79,No
5646,2022-01-12,43,3042.6366666666668,7,10,23,6,"Home Equity Loan, Personal Loan, Payday Loan, Payday Loan, Auto Loan, and Home Equity Loan",43,25,4997.1,Yes
5645,2022-01-12,34,6161.794999999999,8,5,10,3,"Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",13,17,655.05,No
5644,2022-01-12,38,9912.196666666669,8,7,7,4,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",8,16,1399.73,Yes
5778,2022-01-12,28,1336.4158333333337,7,6,22,6,"Credit-Builder Loan, Not Specified, Student Loan, Student Loan, Mortgage Loan, and Student Loan",36,25,1494.99,Yes
5702,2022-01-12,31,1291.695,7,10,22,5,"Payday Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Personal Loan",35,22,1398.98,Yes
5756,2022-01-12,52,1507.565,5,2,10,0,No Loan,18,16,655.01,No
5755,2022-01-12,54,11053.546666666669,4,5,14,1,Mortgage Loan,30,12,349.04,Yes
5754,2022-01-12,27,10049.4775,5,6,6,3,"Auto Loan, Auto Loan, and Mortgage Loan",13,10,1004.82,No
5753,2022-01-12,42,8506.34,3,1,8,0,No Loan,15,9,1028.59,No
5751,2022-01-12,30,7471.177500000002,4,7,7,5,"Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, and Credit-Builder Loan",17,19,777.56,Yes
5750,2022-01-12,53,3670.800283726882,3,3,7,2,"Payday Loan, and Not Specified",21,9,1069.53,Yes
5749,2022-01-12,32,11276.98,6,4,12,3,"Mortgage Loan, Payday Loan, and Student Loan",15,14,763.74,No
5748,2022-01-12,31,2526.54,6,6,12,0,No Loan,10,16,80.73,No
5746,2022-01-12,18,581.6595833333333,7,10,18,6,"Not Specified, Personal Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Home Equity Loan",12,27,2830.92,Yes
5745,2022-01-12,35,2208.890833333333,5,4,7,1,Not Specified,12,10,380.37,No
5744,2022-01-12,42,2844.9266666666667,7,5,9,2,"Mortgage Loan, and Personal Loan",23,10,1137.16,No
5743,2022-01-12,38,1762.819194639456,9,7,17,3,"Personal Loan, Mortgage Loan, and Home Equity Loan",54,17,1519.25,Yes
5742,2022-01-12,56,3333.651666666666,7,4,20,1,Payday Loan,15,14,347.3,Yes
5757,2022-01-12,22,9541.662004271557,3,6,11,7,"Student Loan, Not Specified, Payday Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, and Student Loan",8,9,1468.69,Yes
5759,2022-01-12,42,6580.712499999999,5,4,15,1,Debt Consolidation Loan,11,20,1.37,Yes
5760,2022-01-12,27,1651.9316666666666,8,8,28,5,"Debt Consolidation Loan, Auto Loan, Student Loan, Not Specified, and Student Loan",53,16,2346.29,Yes
5776,2022-01-12,23,986.3270833333332,3,7,19,4,"Home Equity Loan, Credit-Builder Loan, Not Specified, and Payday Loan",26,14,431.78,Yes
5774,2022-01-12,54,5574.54,5,7,2,2,"Auto Loan, and Mortgage Loan",12,9,707.85,No
